Sample	Run	Lab	Type	Date	North	West
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0075-IG-XAOI-L1-5-Dup-vert_S89_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-03	-92.1722254	49.51132406
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0076-IG-XAOI-L1-5-R2-vert_S90_L001	22-048616_053735-run4-356754685	Guelph - AFL	Sample	2022-06-03	-92.17234137	49.51100107
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0077-IG-AOI-WM-1-R2-vert_S97_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-03	-92.17311637	49.51091667
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0078-IG-AOI-WM-1-R3-vert_S98_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-04	-92.21840036	49.54721114
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0079-IG-XAOI-L0-5-R1-vert_S99_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-04	-92.21840036	49.54721114
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0080-IG-XAOI-L0-5-R2-vert_S100_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-04	-92.21831914	49.54710265
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0081-IG-XAOI-L0-5-R3-vert_S101_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-04	-92.21840308	49.54704026
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0082-IG-XAOI-L0-5-NEG-vert_S102_L001	22-053735-run5-358156876	Guelph - AFL	Field NEG	2022-06-04	-91.95417718	49.46295483
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0083-IG-XAOI-WP-9-R1-vert_S103_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-04	-92.19332467	49.51353295
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0084-IG-XAOI-WP-9-R2-vert_S104_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-04	-92.19329542	49.51363169
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0085-IG-XAOI-WP-9-R3-vert_S105_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-04	-92.19307308	49.51371109
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0086-IG-XAOI-WP-9-DUP-vert_S106_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-04	-92.2595076	49.52565089
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0087-IG-XAOI-ST-9-R1-vert_S107_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-04	-92.25981143	49.52566183
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0088-IG-XAOI-ST-9-R2-vert_S108_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-04	-92.25939208	49.52506548
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0089-IG-XAOI-ST-9-R3-vert_S109_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-04	-92.22660053	49.53041879
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0090-IG-XAOI-ST-9-POS-vert_S110_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-04	-92.22660053	49.53041879
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0091-IG-AOI-L1-1-R1-vert_S111_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-04	-92.22660053	49.53041879
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0092-IG-AOI-L1-1-DUP-vert_S112_L001	22-053735-run5-358156876	Guelph - AFL	Field NEG	2022-06-04	-91.95420536	49.4629281
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0093-IG-AOI-L1-1-R2-vert_S113_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-05	-92.28749859	49.55257742
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0094-IG-AOI-L1-1-R3-vert_S114_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-05	-92.28749859	49.55257742
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0095-IG-AOI-ST-14-R1-vert_S115_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-05	-92.28749859	49.55257742
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0096-IG-AOI-ST-14-R2-vert_S116_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-05	-92.28749859	49.55257742
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0097-IG-AOI-ST-14-R3-vert_S117_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-06	-92.19560675	49.56389336
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0098-IG-AOI-WS-39-R1-vert_S118_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-06	-92.19575737	49.56398436
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0099-IG-AOI-WS-26-R1-vert_S119_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-06	-92.19575737	49.56398436
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0100-IG-AOI-WS-26-R2-vert_S120_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-06	-92.19541361	49.56386504
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0101-IG-AOI-WS-26-R3-vert_S121_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-06	-92.25945008	49.54775098
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0102-IG-AOI-ST-16-R1-vert_S122_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-06	-92.25959484	49.54732015
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0103-IG-AOI-ST-16-R2-vert_S123_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-06	-92.26000141	49.54694496
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0104-IG-AOI-ST-16-R3-vert_S124_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-07	-92.24045597	49.50401151
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0105-IG-AOI-ST-16-DUP-vert_S125_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-07	-92.24045597	49.50401151
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0106-IG-XAOI-WS-27-R1-vert_S126_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-07	-92.2405101	49.50408382
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0107-IG-XAOI-WS-27-R2-vert_S127_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-07	-92.24021701	49.50427979
2023_08_06_0836_22-053735-run5-358156876_Merge_SEP_22-053735-0108-IG-XAOI-WS-27-R3-vert_S128_L001	22-053735-run5-358156876	Guelph - AFL	Sample	2022-06-07	-92.21550899	49.5395729
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0113-SB-P005-1-SB0246-vert_S65_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-10	-81.36157929	43.94701543
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0114-SB-P005-DUP-SB0247-vert_S66_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-10	5.68E-14	5.68E-14
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0115-SB-P005-2-SB0248-vert_S67_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-10	-81.36153415	43.94702209
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0116-SB-P005-3-SB0249-vert_S68_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-10	-81.36152318	43.94705067
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0117-SB-W064-1-SB0250-vert_S69_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-10	-81.35968221	43.94214894
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0118-SB-W064-2-SB0251-vert_S70_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-10	-81.35968144	43.94211027
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0119-SB-W064-3-SB0252-vert_S71_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-10	-81.35967436	43.94212767
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0120-SB-W064-Neg-SB0253-vert_S72_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-10	-81.14579943	44.12592222
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0121-SB-W067-1-SB0254-vert_S73_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-11	-81.35575347	43.94064883
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0122-SB-W067-DUP-SB0255-vert_S74_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-11	5.68E-14	5.68E-14
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0123-SB-W067-2-SB0256-vert_S75_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-11	-81.3554672	43.94062216
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0124-SB-W067-3-SB0257-vert_S76_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-11	-81.35541032	43.94056417
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0125-SB-L004-1-SB0258-vert_S77_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-11	-81.35480918	43.93726268
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0126-SB-L004-2-SB0259-vert_S78_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-11	-81.35449961	43.93686822
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0127-SB-L004-3-SB0260-vert_S79_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-11	-81.35524586	43.93626822
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0128-SB-L004-Neg-SB0261-vert_S80_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-11	-81.14588851	44.12591259
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0129-SB-S045-1-SB0262-vert_S81_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-11	-81.34367433	43.94294285
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0130-SB-S045-2-SB0263-vert_S82_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-11	-81.34379266	43.94370332
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0131-SB-S045-3-SB0264-vert_S83_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-11	-81.34404991	43.94455326
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0132-SB-S090-1-SB0265-vert_S84_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-11	-81.34408522	43.94540562
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0133-SB-S090-DUP-SB0266-vert_S85_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-11	5.68E-14	5.68E-14
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0134-SB-S090-2-SB0267-vert_S86_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-11	-81.34378532	43.9463427
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0135-SB-S090-3-SB0268-vert_S87_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-11	-81.34369856	43.94718047
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0136-SB-S090-Neg-SB0269-vert_S88_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-11	-81.14583969	44.12595608
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0137-SB-S019-1-SB0270-vert_S89_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-12	-81.25447178	44.18979083
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0138-SB-S019-DUP-SB0271-vert_S90_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-12	5.68E-14	5.68E-14
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0139-SB-S019-2-SB0272-vert_S97_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-12	-81.25568169	44.18956475
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0140-SB-S019-3-SB0273-vert_S98_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-12	-81.25646714	44.18829055
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0141-SB-L012-1-SB0274-vert_S99_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-12	-81.25260635	44.18988288
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0142-SB-L012-2-SB0275-vert_S100_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-12	-81.25015649	44.19369726
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0143-SB-L012-3-SB0276-vert_S101_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-12	-81.2508822	44.19268901
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0144-SB-S031-1-SB0277-vert_S102_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-12	-81.24768391	44.19520845
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0145-SB-S031-DUP-SB0278-vert_S103_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-12	5.68E-14	5.68E-14
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0146-SB-S031-2-SB0279-vert_S104_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-12	-81.24826745	44.19466646
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0147-SB-S031-3-SB0280-vert_S105_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-12	-81.24906021	44.19446063
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0148-SB-S031-Neg-SB0281-vert_S106_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-12	-81.14581283	44.12598222
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0149-SB-S030-1-SB0282-vert_S107_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-13	-81.34303207	44.07523565
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0150-SB-S030-2-SB0283-vert_S108_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-13	-81.3441008	44.07452345
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0151-SB-S030-3-SB0284-vert_S109_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-13	-81.34474754	44.07413511
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0152-SB-S026-1-SB0285-vert_S110_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-13	-81.34485422	44.07409024
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0153-SB-S026-DUP-SB0286-vert_S111_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-13	5.68E-14	5.68E-14
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0154-SB-S026-2-SB0287-vert_S112_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-13	-81.34607135	44.07322718
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0155-SB-S026-3-SB0288-vert_S113_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-13	-81.34702632	44.0725176
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0156-SB-S026-Neg-SB0289-vert_S114_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-13	-81.14581941	44.1258995
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0157-SB-W033-1-SB0290-vert_S115_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-14	-81.37668282	44.17671147
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0158-SB-W033-2-SB0291-vert_S116_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-14	-81.3768101	44.17667268
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0159-SB-W033-3-SB0292-vert_S117_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-14	-81.37674237	44.17664289
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0160-SB-W008-1-SB0293-vert_S118_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-14	-81.39503552	44.17353339
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0161-SB-W008-DUP-SB0294-vert_S119_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-14	5.68E-14	5.68E-14
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0162-SB-W008-2-SB0295-vert_S120_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-14	-81.3950254	44.17359731
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0163-SB-W008-3-SB0296-vert_S121_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-14	-81.39492554	44.17348225
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0164-SB-W008-Neg-SB0297-vert_S122_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-14	-81.14581434	44.12589475
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0165-SB-L002-1-SB0298-vert_S123_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-14	-81.41309238	44.07141564
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0166-SB-L002-DUP-SB0299-vert_S124_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-14	5.68E-14	5.68E-14
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0167-SB-L002-2-SB0300-vert_S125_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-14	-81.40770937	44.07196104
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0168-SB-L002-3-SB0301-vert_S126_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-14	-81.40862619	44.07677884
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0169-SB-S011-1-SB0302-vert_S127_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-14	-81.41493968	44.07966014
2023_08_06_1045_22-093903-093906-RUN5-375129042_Merge_SEP_22-093906-0170-SB-S011-2-SB0303-vert_S128_L001	22-093903-093906-RUN5-375129042	Guelph - AFL	Sample	2022-10-14	-81.41522033	44.07960949
2023_08_06_1113_22-093903-093906-RUN6-375457084_Merge_SEP_22-093906-0171-SB-S011-3-SB0304-vert_S52_L001	22-093903-093906-RUN6-375457084	Guelph - AFL	Sample	2022-10-14	-81.4156092	44.07946984
2023_08_06_1113_22-093903-093906-RUN6-375457084_Merge_SEP_22-093906-0172-SB-L001-1-SB0305-vert_S53_L001	22-093903-093906-RUN6-375457084	Guelph - AFL	Sample	2022-10-14	-81.41703747	44.07862335
2023_08_06_1113_22-093903-093906-RUN6-375457084_Merge_SEP_22-093906-0173-SB-L001-DUP-SB0306-vert_S54_L001	22-093903-093906-RUN6-375457084	Guelph - AFL	Sample	2022-10-14	5.68E-14	5.68E-14
2023_08_06_1113_22-093903-093906-RUN6-375457084_Merge_SEP_22-093906-0174-SB-L001-2-SB0307-vert_S55_L001	22-093903-093906-RUN6-375457084	Guelph - AFL	Sample	2022-10-14	-81.41502868	44.08292231
2023_08_06_1113_22-093903-093906-RUN6-375457084_Merge_SEP_22-093906-0175-SB-L001-3-SB0308-vert_S56_L001	22-093903-093906-RUN6-375457084	Guelph - AFL	Sample	2022-10-14	-81.42187394	44.08435515
2023_08_06_1113_22-093903-093906-RUN6-375457084_Merge_SEP_22-093906-0176-SB-L001-Neg-SB0309-vert_S57_L001	22-093903-093906-RUN6-375457084	Guelph - AFL	Sample	2022-10-14	-81.14581999	44.12591946
2023_08_06_1113_22-093903-093906-RUN6-375457084_Merge_SEP_22-093906-0177-SB-W041-1-SB0310-vert_S58_L001	22-093903-093906-RUN6-375457084	Guelph - AFL	Sample	2022-10-15	-81.36495339	44.14061272
2023_08_06_1113_22-093903-093906-RUN6-375457084_Merge_SEP_22-093906-0178-SB-W041-2-SB0311-vert_S59_L001	22-093903-093906-RUN6-375457084	Guelph - AFL	Sample	2022-10-15	-81.36492234	44.14048873
2023_08_06_1113_22-093903-093906-RUN6-375457084_Merge_SEP_22-093906-0179-SB-W041-3-SB0312-vert_S60_L001	22-093903-093906-RUN6-375457084	Guelph - AFL	Sample	2022-10-15	-81.36480714	44.140645
2023_08_06_1113_22-093903-093906-RUN6-375457084_Merge_SEP_22-093906-0180-SB-W006-1-SB0313-vert_S61_L001	22-093903-093906-RUN6-375457084	Guelph - AFL	Sample	2022-10-15	-81.37227815	44.13989193
2023_08_06_1113_22-093903-093906-RUN6-375457084_Merge_SEP_22-093906-0181-SB-W006-DUP-SB0314-vert_S62_L001	22-093903-093906-RUN6-375457084	Guelph - AFL	Sample	2022-10-15	5.68E-14	5.68E-14
2023_08_06_1113_22-093903-093906-RUN6-375457084_Merge_SEP_22-093906-0182-SB-W006-2-SB0315-vert_S63_L001	22-093903-093906-RUN6-375457084	Guelph - AFL	Sample	2022-10-15	-81.37241432	44.14031455
2023_08_06_1113_22-093903-093906-RUN6-375457084_Merge_SEP_22-093906-0183-SB-W006-3-SB0316-vert_S64_L001	22-093903-093906-RUN6-375457084	Guelph - AFL	Sample	2022-10-15	-81.372437	44.14014327
2023_08_06_1113_22-093903-093906-RUN6-375457084_Merge_SEP_22-093906-0184-SB-S124-1-SB0317-vert_S65_L001	22-093903-093906-RUN6-375457084	Guelph - AFL	Sample	2022-10-15	-80.73936108	44.41527136
2023_08_06_1113_22-093903-093906-RUN6-375457084_Merge_SEP_22-093906-0185-SB-S124-2-SB0318-vert_S66_L001	22-093903-093906-RUN6-375457084	Guelph - AFL	Sample	2022-10-15	-80.73813259	44.4153116
2023_08_06_1113_22-093903-093906-RUN6-375457084_Merge_SEP_22-093906-0186-SB-S124-3-SB0319-vert_S67_L001	22-093903-093906-RUN6-375457084	Guelph - AFL	Sample	2022-10-15	-80.73675407	44.41496882
2023_08_06_1113_22-093903-093906-RUN6-375457084_Merge_SEP_22-093906-0187-SB-L011-1-SB0320-vert_S68_L001	22-093903-093906-RUN6-375457084	Guelph - AFL	Sample	2022-10-15	-80.73519493	44.41906264
2023_08_06_1113_22-093903-093906-RUN6-375457084_Merge_SEP_22-093906-0188-SB-L011-DUP-SB0321-vert_S69_L001	22-093903-093906-RUN6-375457084	Guelph - AFL	Sample	2022-10-15	5.68E-14	5.68E-14
2023_08_06_1113_22-093903-093906-RUN6-375457084_Merge_SEP_22-093906-0189-SB-L011-2-SB0322-vert_S70_L001	22-093903-093906-RUN6-375457084	Guelph - AFL	Sample	2022-10-15	-80.73349268	44.41742251
2023_08_06_1113_22-093903-093906-RUN6-375457084_Merge_SEP_22-093906-0190-SB-L011-3-SB0323-vert_S71_L001	22-093903-093906-RUN6-375457084	Guelph - AFL	Sample	2022-10-15	-80.73778968	44.41772451
2023_08_06_1113_22-093903-093906-RUN6-375457084_Merge_SEP_22-093906-0191-SB-L010-1-SB0324-vert_S72_L001	22-093903-093906-RUN6-375457084	Guelph - AFL	Sample	2022-10-15	-80.73687713	44.42380496
2023_08_06_1113_22-093903-093906-RUN6-375457084_Merge_SEP_22-093906-0192-SB-L010-2-SB0325-vert_S73_L001	22-093903-093906-RUN6-375457084	Guelph - AFL	Sample	2022-10-15	-80.73486995	44.4258136
2023_08_06_1113_22-093903-093906-RUN6-375457084_Merge_SEP_22-093906-0193-SB-L010-3-SB0326-vert_S74_L001	22-093903-093906-RUN6-375457084	Guelph - AFL	Sample	2022-10-15	-80.73439576	44.42567188
2023_08_06_1113_22-093903-093906-RUN6-375457084_Merge_SEP_22-093906-0194-SB-L010-Neg-SB0327-vert_S75_L001	22-093903-093906-RUN6-375457084	Guelph - AFL	Sample	2022-10-15	-81.14580319	44.12591203
2023_08_06_1113_22-093903-093906-RUN6-375457084_Merge_SEP_22-093906-0195-SB-W005-1-SB0328-vert_S76_L001	22-093903-093906-RUN6-375457084	Guelph - AFL	Sample	2022-10-15	-81.40361302	44.11568944
2023_08_06_1113_22-093903-093906-RUN6-375457084_Merge_SEP_22-093906-0196-SB-W005-2-SB0329-vert_S77_L001	22-093903-093906-RUN6-375457084	Guelph - AFL	Sample	2022-10-15	-81.40339366	44.1158055
